id	word_key	book_key	dict_key	pos	usage	timestamp
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AZ4EAACEAAAA:20774:14	en:recognition	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AZ4EAACEAAAA:20774	An essential part of the awakening is the recognition of the unawakened you, the ego as it thinks, speaks, and acts, as well as the recognition of the collectively conditioned mental processes that perpetuate the unawakened state. 	1563553949863
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AZ4EAADGAAAA:20840:13	en:perpetuate	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AZ4EAADGAAAA:20840	An essential part of the awakening is the recognition of the unawakened you, the ego as it thinks, speaks, and acts, as well as the recognition of the collectively conditioned mental processes that perpetuate the unawakened state. 	1563553953432
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AaAEAAC4AgAA:22393:8	en:sages	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AaAEAAC4AgAA:22393	Ramana Maharshi, one of the greatest Indian sages, bluntly states: “The mind is maya.” 	1563554061475
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AaQEAABLAwAA:25083:9	en:maimed	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AaQEAABLAwAA:25083	When the war was over in 1918, the survivors looked in horror and incomprehension upon the devastation left behind: ten million human beings killed and many more maimed or disfigured. 	1563703915268
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:Aa4EAAD+AAAA:30565:17	en:contemporaries	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	Aa4EAAD+AAAA:30565	Those rare individuals then spoke to their contemporaries. 	1563704283344
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AbIEAADKAQAA:33615:15	en:iconoclastic	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AbIEAADKAQAA:33615	Most of these schools were iconoclastic. 	1563704522252
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AbYEAAAMAQAA:36686:8	en:dogma	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AbYEAAAMAQAA:36686	Partly as a result of the spiritual teachings that have arisen outside the established religions, but also due to an influx of the ancient Eastern wisdom teachings, a growing number of followers of traditional religions are able to let go of identification with form, dogma, and rigid belief systems and discover the original depth that is hidden within their own spiritual tradition at the same time as they discover the depth within themselves. 	1563704801681
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AbgEAAAxAAAA:37865:11	en:ossified	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AbgEAAAxAAAA:37865	But the ego is destined to dissolve, and all its ossified structures, whether they be religious or other institutions, corporations, or governments, will disintegrate from within, no matter how deeply entrenched they appear to be. 	1563704888832
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AbgEAAALAQAA:38083:13	en:impervious	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AbgEAAALAQAA:38083	The most rigid structures, the most impervious to change, will collapse first. 	1563704922721
CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP:AboEAADFAAAA:38630:17	en:insurmountable	CR!J65NBWJ6TD2ZN86ZTF816ECKGJWP	B0053VMNYW	AboEAADFAAAA:38630	THE URGENCY OF TRANSFORMATION When faced with a radical crisis, when the old way of being in the world, of interacting with each other and with the realm of nature doesn’t work anymore, when survival is threatened by seemingly insurmountable problems, an individual life-form—or a species—will either die or become extinct or rise above the limitations of its condition through an evolutionary leap. 	1563704987617
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AYMEAAA1AAAA:50698:12	en:incessant	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AYMEAAA1AAAA:50698	Most people are still completely identified with the incessant stream of mind, of compulsive thinking, most of it repetitive and pointless. 	1563721127232
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:Aa0EAADRAAAA:75139:10	en:bulimia	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	Aa0EAADRAAAA:75139	The sufferers of bulimia will often make themselves vomit so they can continue eating. 	1563722754587
The_Straits_Times:68CDE083:103191:9	en:sleuth	The_Straits_Times:68CDE083	B0053VMNYW	103191	Concert in the Gardens Music, the food of love Unravelling the Dark Web: Hacks into hitman sites led to arrest of Singaporean ST ILLUSTRATION: MANNY FRANCISCO Published 1 hour ago Murder plot uncovered by London-based cyber sleuth who exposed Dark Web scams They exist in the shadowy online world to cater to clients' vengeful desires. 	1563752093277
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AdoEAAD5AAAA:100662:9	en:psyche	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AdoEAAD5AAAA:100662	Collective grievances can survive for centuries in the psyche of a nation or tribe and fuel a never-ending cycle of violence. 	1563881904992
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AekEAACCAAAA:107545:10	en:Marxist	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AekEAACCAAAA:107545	To him, the Marxist interpretation of history was the absolute truth, and according to his version of it, those who wore glasses belonged to the educated class, the bourgeoisie, the exploiters of the peasants. 	1563882380950
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AekEAAAbAQAA:107698:14	en:bourgeoisie	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AekEAAAbAQAA:107698	To him, the Marxist interpretation of history was the absolute truth, and according to his version of it, those who wore glasses belonged to the educated class, the bourgeoisie, the exploiters of the peasants. 	1563887164840
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AfQEAACkBAAA:115878:13	en:Homeopathy	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AfQEAACkBAAA:115878	Homeopathy and Chinese medicine are two examples of possible alternative approaches to disease that do not treat the illness as an enemy and therefore do not create new diseases. 	1563887728078
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:ASEFAACtAgAA:138734:13	en:conformist	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	ASEFAACtAgAA:138734	Whereas in the 1950s, most Americans were still extremely conformist in thought and behavior, in the 1960s, millions of people began to withdraw their identification with a collective conceptual identity because the insanity of the collective was so obvious. 	1563889364106
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:ASYFAAAmAAAA:141415:12	en:officiate	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	ASYFAAAmAAAA:141415	THE MONK WITH SWEATY PALMS Kasan, a Zen teacher and monk, was to officiate at a funeral of a famous nobleman. 	1563889509802
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AS0FAAB7AAAA:144228:10	en:elusive	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AS0FAAB7AAAA:144228	Happiness is ever elusive, but freedom from unhappiness is attainable now, by facing what is rather than making up stories about it. 	1563889679156
The_Straits_Times:BB9F3886:34449:10	en:premier	The_Straits_Times:BB9F3886	B0053VMNYW	34449	PHOTO: REUTERS Published 1 hour ago Leader known for declaring martial law prior to Tiananmen crackdown in 1989 Former Chinese premier Li Peng, who declared martial law on national television days before the 1989 Tiananmen crackdown, died just before midnight on Monday of unspecified illness, state media announced yesterday. 	1563924436893
The_Straits_Times:3835FFE7:49021:8	en:great	The_Straits_Times:3835FFE7	B0053VMNYW	49021	"In his keynote address, he said Hong Kong still has a ""great future"" because it is useful to China. "	1564011030057
The_Straits_Times:3835FFE7:49080:10	en:proviso	The_Straits_Times:3835FFE7	B0053VMNYW	49080	But with the proviso that neither Hong Kong nor Macau tries to change mainland China, he added. 	1564011033382
The_Straits_Times:3835FFE7:167108:19	en:prophylactically	The_Straits_Times:3835FFE7	B0053VMNYW	167108	"Taking this prophylactically, it can prevent you from getting infected,"" said Dr Mike Robertson, director of global clinical development for virology at MSD research. "	1564011344246
The_Straits_Times:F0445148:44747:14	en:angioplasty	The_Straits_Times:F0445148	B0053VMNYW	44747	ESM Goh back in office after undergoing angioplasty Emeritus Senior Minister Goh Chok Tong said in a Facebook post he was back in the office after undergoing an angioplasty procedure on Tuesday, and apologised for having to cancel some events.PHOTO: ST FILE Published 1 hour ago Emeritus Senior Minister Goh Chok Tong on Tuesday underwent an angioplasty to restore blood flow in his arteries. 	1564097957331
The_Straits_Times:F0445148:141874:12	en:prostatic	The_Straits_Times:F0445148	B0053VMNYW	141874	"Published 1 hour ago CNB officers not told of prostatic massages because of 'uncertainty' over gay sex law: Ler The doctor involved in the HIV registry data leak told a court yesterday that he was ""afraid of being penalised"" under Section 377A of the Penal Code for providing prostatic massages, and decided against telling narcotics officers about it. "	1564098428461
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AWkFAAAOAgAA:175419:10	en:edifice	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AWkFAAAOAgAA:175419	Most of what they tell you about themselves, their story, is a complete fantasy, a fictitious edifice the ego has designed for itself to feel bigger, more special. 	1564240070015
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AWwFAACOAQAA:178261:14	en:McCarthyism	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AWwFAACOAQAA:178261	The Spanish Inquisition, the persecution and burning of heretics and “witches,” the relations between nations leading up to the First and Second World Wars, Communism throughout its history, the “Cold War,” McCarthyism in America in the 1950s, prolonged violent conflict in the Middle East are all painful episodes in human history dominated by extreme collective paranoia. 	1564240255506
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AXgFAADSAAAA:185059:17	en:aggrandizement	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AXgFAADSAAAA:185059	In some cases the personal ego seems to dissolve completely as someone dedicates his or her life to working selflessly for the greater good of the collective without demanding personal rewards, recognition, or aggrandizement. 	1564240677377
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AYYFAAD8AAAA:189775:11	en:volition	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AYYFAAD8AAAA:189775	The statement “I think” implies volition. 	1564241102150
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AZkFAAAFAQAA:200335:10	en:emanate	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AZkFAAAFAQAA:200335	They do, indeed, but we need to differentiate between positive emotions that are ego-generated and deeper emotions that emanate from your natural state of connectedness with Being. 	1564241735618
The_Straits_Times:1DBE914C:100608:9	en:pilfer	The_Straits_Times:1DBE914C	B0053VMNYW	100608	PHOTO: POLSEK SUKAWATI/ FACEBOOK Published 1 hour ago A video of a family from India trying to pilfer items from a Bali hotel has gone viral, with several netizens lamenting that their action could cast a negative light on other Indian tourists travelling to the Indonesian resort island. 	1564443750563
The_Straits_Times:5A9C019D:12355:9	en:midges	The_Straits_Times:5A9C019D	B0053VMNYW	12355	ST PHOTO: ARIFFIN JAMAR Published 2 hours ago 1 Midges at Pandan Reservoir Swarms of midges are back to plague residents, as an increase of these small insects can be seen around Housing Board blocks near Pandan Reservoir. 	1564702815188
The_Straits_Times:5A9C019D:56359:6	en:The	The_Straits_Times:5A9C019D	B0053VMNYW	56359	The three-minute video was posted on the Hong Kong garrison's official Weibo social media account late on Wednesday. 	1564703059810
The_Straits_Times:5A9C019D:56410:11	en:garrison	The_Straits_Times:5A9C019D	B0053VMNYW	56410	The three-minute video was posted on the Hong Kong garrison's official Weibo social media account late on Wednesday. 	1564703064261
The_Straits_Times:5A9C019D:160578:10	en:gallows	The_Straits_Times:5A9C019D	B0053VMNYW	160578	Kovan Road murders: Ex-cop fails in bid to escape the gallows Published 2 hours ago His clemency petition to President over 2013 killings of businessman and son is denied A former policeman who was sentenced to death in 2015 for a crime that came to be known as the Kovan double murder has failed in his clemency petition to the President. 	1564703335810
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AbAFAABkAgAA:209594:12	en:emanation	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AbAFAABkAgAA:209594	Other babies may cry frequently because they can sense the emanation of their mother’s and father’s negative emotion, and it causes them pain and also causes their pain-body to grow already by absorbing energy from the parents’ pain-bodies. 	1565100487753
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AcoFAADLAQAA:223569:14	en:vicariously	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AcoFAADLAQAA:223569	So, in addition to reactivity, negative thinking, and personal drama, the pain-body also renews itself vicariously through the cinema and television screen. 	1565101100337
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AdUFAAA/AQAA:228354:10	en:revered	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AdUFAAA/AQAA:228354	But then why in many ancient pre-Christian civilizations such as the Sumerian, Egyptian, and Celtic were women respected and the feminine principle not feared but revered? 	1565101388405
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:Ad0FAABzAAAA:231664:6	en:Not	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	Ad0FAABzAAAA:231664	Not surprisingly, it is strong as well in Native Americans, whose numbers were decimated and whose culture all but destroyed by the European settlers. 	1565101581717
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:Ad0FAADCAAAA:231743:12	en:decimated	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	Ad0FAADCAAAA:231743	Not surprisingly, it is strong as well in Native Americans, whose numbers were decimated and whose culture all but destroyed by the European settlers. 	1565101587000
The_Straits_Times:BD01772D:117456:15	en:incarcerated	The_Straits_Times:BD01772D	B0053VMNYW	117456	Brazil's incarcerated population has surged eightfold in three decades to around 750,000 inmates. 	1565134931716
The_Straits_Times:BD01772D:119405:12	en:chastised	The_Straits_Times:BD01772D	B0053VMNYW	119405	President Joko Widodo, on his visit to PLN's headquarters on Monday, chastised the company for the incident, urging it to fix the problem as soon as possible. 	1565134982749
The_Straits_Times:BD01772D:123921:14	en:antiquities	The_Straits_Times:BD01772D	B0053VMNYW	123921	He said looted antiquities from Iraq may be another source of revenue for ISIS, also known as ISIL, and returnees from the conflict said there was a special unit responsible for selling such objects. 	1565135100834
The_Straits_Times:6C8A6521:89136:14	en:encroaching	The_Straits_Times:6C8A6521	B0053VMNYW	89136	However, many Hong Kong residents feel that Beijing has been increasingly encroaching on their freedoms. 	1565221289048
The_Straits_Times:6C8A6521:114560:10	en:Kashmir	The_Straits_Times:6C8A6521	B0053VMNYW	114560	The country's Hindu nationalist-led government has used a presidential order to revoke the special constitutional status of Muslim-majority Kashmir, a move criticised by Pakistan.PHOTO: ASSOCIATED PRESS Security personnel at a roadblock in Jammu yesterday. 	1565221499977
The_Straits_Times:6C8A6521:134101:10	en:varsity	The_Straits_Times:6C8A6521	B0053VMNYW	134101	KYODO US varsity sued over Malaysian PhD student's suicide Ms Jerusha Sanjeevi had enrolled as a doctoral student in Utah State University just eight months before her suicide. 	1565221581804
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:ASsGAAAMAwAA:267648:13	en:injunction	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	ASsGAAAMAwAA:267648	They may not have realized either that, no matter how great a revelation or how accurate the information they received, it would ultimately prove to be of no avail, would not save them from further unhappiness and self-created suffering, if they failed to find the truth that is concealed in that injunction—Know Thyself. 	1565366429918
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AToGAAAmAQAA:275510:12	en:succulent	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AToGAAAmAQAA:275510	The warmth of the sun on your skin, the display of magnificent flowers outside a florist’s shop, biting into a succulent fruit, or getting soaked in an abundance of water falling from the sky. 	1565367017487
The_Straits_Times:6126E5B1:143019:9	en:dearth	The_Straits_Times:6126E5B1	B0053VMNYW	143019	analyses and opinion pieces ePaper and award-winning multimedia content Subscribe Now No dearth of shared bikes with exit of biggest player Published 1 hour ago SG Bike inks $2.54 million deal to take over Mobike's licence to operate 25,000 bicycles Commuters will be able to continue using bicycles from bike-sharing firm Mobike, even as the Chinese firm leaves the Singapore market. 	1565653386352
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AUgGAAA1AgAA:281983:9	en:irrupt	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AUgGAAA1AgAA:281983	Sooner or later, disorder will irrupt into everyone’s life no matter how many insurance policies he or she has. 	1565695416742
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AUkGAAAdAAAA:282334:8	en:folly	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AUkGAAAdAAAA:282334	“The wisdom of this world is folly with God,” says the Bible.3 What is the wisdom of this world? 	1565695436294
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AUwGAAAtAQAA:284131:11	en:tapestry	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AUwGAAAtAQAA:284131	He knows that often it is impossible for the mind to understand what place or purpose a seemingly random event has in the tapestry of the whole. 	1565695519479
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AXMGAABBAQAA:301669:13	en:substratum	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AXMGAABBAQAA:301669	The dreamer is the substratum in which the dream appears, that which makes the dream possible. 	1565696560912
The_Straits_Times:9A70848B:20027:11	en:en masse	The_Straits_Times:9A70848B	B0053VMNYW	20027	PHOTO: AGENCE FRANCE-PRESSE Published 1 hour ago Flights suspended as demonstrators stop travellers from entering departure gates The Hong Kong International Airport was yesterday paralysed for the second day in a row when anti-government protesters returned en masse for a sit-in protest and prevented travellers from entering the departure gates, as police clashed with protesters late in the evening when they tried to extricate a trapped visitor. 	1565738820803
The_Straits_Times:9A70848B:20190:12	en:extricate	The_Straits_Times:9A70848B	B0053VMNYW	20190	PHOTO: AGENCE FRANCE-PRESSE Published 1 hour ago Flights suspended as demonstrators stop travellers from entering departure gates The Hong Kong International Airport was yesterday paralysed for the second day in a row when anti-government protesters returned en masse for a sit-in protest and prevented travellers from entering the departure gates, as police clashed with protesters late in the evening when they tried to extricate a trapped visitor. 	1565738834772
The_Straits_Times:A476297E:13134:12	en:pilloried	The_Straits_Times:A476297E	B0053VMNYW	13134	3 Why Trump delayed tariffs United States President Donald Trump, pilloried for being the Grinch who stole Christmas over concerns that his China tariffs would raise the prices of festive gifts, said he had delayed tariffs to spare the holiday shopping season. 	1565825246003
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AYUGAADgAAAA:310614:16	en:diametrically	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AYUGAADgAAAA:310614	This spiritual truth is diametrically opposed to the values of our contemporary culture and the way it conditions people to behave. 	1565912599172
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AYcGAAAgAAAA:310938:11	en:parables	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AYcGAAAgAAAA:310938	5 Similarly, Jesus, in one of his parables, teaches that “When you are invited, go and sit in the lowest place so that when your host comes, he may say to you, friend, move up higher. 	1565912623900
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AYcGAAASAQAA:311180:9	en:exalts	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AYcGAAASAQAA:311180	For everyone who exalts himself will be humbled, and he who humbles himself will be exalted.”	1565912658162
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AZkGAAAyAAAA:316680:8	en:stupa	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AZkGAAAyAAAA:316680	Some years ago when visiting China, I came upon a stupa on a mountaintop near Guilin. 	1565913044047
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AaEGAACDAAAA:317468:14	en:despondency	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AaEGAACDAAAA:317468	CHAPTER EIGHT The Discovery of Inner Space According to an ancient Sufi story, there lived a king in some Middle Eastern land who was continuously torn between happiness and despondency. 	1565913159020
CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q:AaUGAAByAQAA:319467:10	en:laconic	CR!8Z0GKCQ5TS4PVC853MMFTVCSJG9Q	B0053VMNYW	AaUGAAByAQAA:319467	The story of the man whose comment was invariably a laconic “Maybe” illustrates the wisdom of nonjudgment, and the story of the ring points to the fact of impermanence which, when recognized, leads to nonattachment. 	1565913239949
The_Straits_Times:8D1A6A51:53566:8	en:usurp	The_Straits_Times:8D1A6A51	B0053VMNYW	53566	"""The Gang of Four conspired to usurp the party and seize power,"" the People's Daily said in November 1976. "	1566344064895
The_Straits_Times:8D1A6A51:88949:19	en:quintessentially	The_Straits_Times:8D1A6A51	B0053VMNYW	88949	REUTERS SEE OPINION Hoteliers woo tourists with quintessentially Japan experience Published 1 hour ago TOKYO • As the number of foreign visitors to Japan continues to surge, hotels featuring quintessentially Japanese elements such as manga and robots have mushroomed. 	1566344153305
The_Straits_Times:8D1A6A51:109953:10	en:odyssey	The_Straits_Times:8D1A6A51	B0053VMNYW	109953	BLOOMBERG US prepares for revived moon odyssey Published 1 hour ago SEATTLE • The first US spacecraft expected to land on the moon in nearly 50 years will be a robotic moon lander built by closely held Astrobotic Technology, and launched in two years by United Launch Alliance's (ULA) Vulcan rocket, the companies told Reuters. 	1566344208954
The_Straits_Times:C9D4E96F:26306:8	en:nadir	The_Straits_Times:C9D4E96F	B0053VMNYW	26306	Police denied any links to the attack, but trust in the force - which was already facing an unprecedented challenge on the streets - has since sunk to a nadir. 	1566429765072
The_Straits_Times:3DA2CAF6:10688:8	en:betel	The_Straits_Times:3DA2CAF6	B0053VMNYW	10688	1, a mob of men dressed in white and armed with sticks and clubs attacked protesters returning from a pro-democracy rally and other commuters at the Yuen Long metro station. 10 must-reads for today A Rohingya man selling betel leaves at a market in a refugee camp in Teknaf, Bangladesh, on Wednesday.PHOTO: AGENCE FRANCE-PRESSE Published 1 hour ago 	1566515725913
The_Straits_Times:ED7D7C7B:14676:10	en:sleuths	The_Straits_Times:ED7D7C7B	B0053VMNYW	14676	7 Marine safety sleuths With the growth of the maritime sector, the small team of four marine safety investigators also hopes to increase its size. 	1566775930069
The_Straits_Times:8909B958:52976:11	en:suffrage	The_Straits_Times:8909B958	B0053VMNYW	52976	"The anti-extradition protests that have now spanned five months have morphed into a broader movement seeking five goals - universal suffrage, an independent inquiry into alleged police brutality, the release of all who have been arrested so far, the removal of the label that the June 12 protest was a ""riot"" and the complete withdrawal of the highly divisive extradition Bill that has been suspended indefinitely. "	1567414880700
The_Straits_Times:DCEC98CB:95080:12	en:beguiling	The_Straits_Times:DCEC98CB	B0053VMNYW	95080	Mr Kim's flattery of Mr Trump with beguiling letters and episodic meetings offering vague assurances of eventual nuclear disarmament, some outside experts say, are part of what they call a strategy of buying time to improve his arsenal despite sanctions on North Korea. 	1567554710067
The_Straits_Times:DCEC98CB:106045:10	en:phallic	The_Straits_Times:DCEC98CB	B0053VMNYW	106045	AGENCE FRANCE-PRESSE Indonesians poke fun at German firm's name JAKARTA • A small German corporate management company has become an online sensation in Indonesia for its phallic name. 	1567554808638
The_Straits_Times:DCEC98CB:122489:14	en:debilitated	The_Straits_Times:DCEC98CB	B0053VMNYW	122489	"Mr Hakkim made clear that the award for loss of earning capacity was meant to compensate Mr Gajewski for the ""debilitated ability"" to compete in the market for his pre-accident job. "	1567554963279
The_Straits_Times:63E00D27:9155:13	en:injunction	The_Straits_Times:63E00D27	B0053VMNYW	9155	The demonstrators at Po Lam MTR station damaged some facilities, despite the rail operator warning them that an injunction is in place. 	1567639046434
The_Straits_Times:3A551D6B:212598:12	en:geriatric	The_Straits_Times:3A551D6B	B0053VMNYW	212598	Film on cave rescue of Thai youth football team Geriatric dentists are here to help Published:  1 hour ago More dentists in Singapore are being trained to treat elderly patients with physical and cognitive impairment In the seven years since Singapore welcomed its first geriatric and special needs dentist, more has been done to cater to the oral care needs of the frail elderly, though there is a clear need for even more dentists with such training as the population ages. 	1567985522917
The_Straits_Times:A75A6E95:55489:15	en:secessionism	The_Straits_Times:A75A6E95	B0053VMNYW	55489	"will crush any form of secessionism, says state media Anger over the extradition Bill grew into sometimes violent protests calling for more freedoms for Hong Kong, which returned to Chinese rule in 1997 under a ""one country, two systems"" formula.PHOTO: ST FILE Published 1 hour ago SHANGHAI • Hong Kong is an inseparable part of China and any form of secessionism will be crushed, state media said yesterday, a day after demonstrators rallied at the United States Consulate to ask for help in bringing democracy to the city. "	1568071896964
The_Straits_Times:A75A6E95:98034:12	en:confidant	The_Straits_Times:A75A6E95	B0053VMNYW	98034	Korean is new justice minister SEOUL • South Korean President Moon Jae-in yesterday appointed to the position of justice minister a close confidant who has been grilled in the media and in Parliament over allegations of corruption and nepotism. 	1568072242717
The_Straits_Times:A75A6E95:98131:11	en:nepotism	The_Straits_Times:A75A6E95	B0053VMNYW	98131	Korean is new justice minister SEOUL • South Korean President Moon Jae-in yesterday appointed to the position of justice minister a close confidant who has been grilled in the media and in Parliament over allegations of corruption and nepotism. 	1568072260256
The_Straits_Times:A75A6E95:123265:9	en:deacon	The_Straits_Times:A75A6E95	B0053VMNYW	123265	"Mr Lee said the report stated: ""The website, which goes under various names including Chechen Mob, Russian Mafia and Cosa Nostra, has been linked to the arrest of a deacon in Minnesota, a businessman in Singapore and a retired family doctor from Bournemouth."" "	1568072377237
The_Straits_Times:CE4A3BA3:104846:9	en:outset	The_Straits_Times:CE4A3BA3	B0053VMNYW	104846	"From the outset, he seemed like an odd fit under a President who champions an ""America First"" agenda. "	1568158666746
The_Straits_Times:A4147FB6:15711:12	en:President	The_Straits_Times:A4147FB6	B0053VMNYW	15711	3 Halimah visits uni in Davao Constant dialogue and engagement are key to building trust and understanding in a diverse society, President Halimah Yacob told university students in Davao City yesterday. 	1568244351101
The_Straits_Times:A4147FB6:15763:8	en:Davao	The_Straits_Times:A4147FB6	B0053VMNYW	15763	3 Halimah visits uni in Davao Constant dialogue and engagement are key to building trust and understanding in a diverse society, President Halimah Yacob told university students in Davao City yesterday. 	1568244353903
The_Straits_Times:A4147FB6:16273:11	en:pacifist	The_Straits_Times:A4147FB6	B0053VMNYW	16273	4 Abe unveils new Cabinet Japanese Prime Minister Shinzo Abe yesterday unveiled a new-look Cabinet after a major reshuffle as he vowed to spare no effort to achieve his goal of revising the country's pacifist Constitution. 	1568244376232
The_Straits_Times:1A4F49D7:15134:13	en:ostensibly	The_Straits_Times:1A4F49D7	B0053VMNYW	15134	"WORLD 4 China imposes travel curbs Beijing has imposed restrictions on travel by retired senior officials to ""Five Eyes"" countries for family reunions or sightseeing, ostensibly convinced that the intelligence-sharing alliance between the United States, Canada, Britain, Australia and New Zealand seeks to contain China.  "	1568331455863
The_Straits_Times:1A4F49D7:15710:10	en:stymies	The_Straits_Times:1A4F49D7	B0053VMNYW	15710	Seoul's brawl with arch-rival Japan is a prime example of how old baggage stymies progress, says journalist William Pesek.  	1568331480083
The_Straits_Times:1A4F49D7:66342:13	en:injunction	The_Straits_Times:1A4F49D7	B0053VMNYW	66342	The Hong Kong Airport Authority obtained an injunction last month which gives it the right to clear protesters, except for those in designated areas. 	1568331703450
